x,y,z
79.947,10.292,-225.978
-46.379,-8.069,-204.612
-79.684,94.931,-228.396
15.513,-34.35,-217.466
71.777,-47.197,-235.763
-75.702,53.491,-219.662
-111.757,11.375,-192.036
-14.857,99.688,-213.725
65.905,22.046,-207.746
34.628,86.722,-213.317
38.446,-75.366,-212.023
-72.686,73.669,-238.852
-32.943,-24.243,-193.348
20.076,-9.191,-201.131
39.792,91.087,-212.729
58.78,6.016,-206.26
-84.432,-23.092,-201.617
61.991,101.555,-217.245
-0.419,55.41,-236.021
-113.189,49.09,-220.68
-55.794,-17.629,-202.405
39.662,-21.071,-193.213
-70.215,-3.311,-219.169
53.272,46.378,-216.998
-74.425,82.721,-225.939
94.888,-74.595,-229.179
-29.742,-87.767,-225.34
-69.765,91.491,-222.033
74.53,48.103,-192.603
-87.749,77.059,-196.5
-117.198,43.003,-205.152
-45.241,107.926,-229.664
-57.882,-57.995,-224.634
14.898,-4.461,-211.409
-84.322,-20.572,-227.709
-46.634,67.046,-218.799
-53.886,-112.317,-197.771
42.256,108.454,-197.835
26.644,-114.356,-237.28
-50.86,70.338,-224.987
9.43,94.352,-229.739
-65.76,-77.017,-233.514
-95.131,66.806,-210.718
-35.322,-39.516,-221.703
37.825,40.26,-238.036
-21.776,-100.897,-204.332
-78.21,-5.865,-219.094
9.56,113.273,-205.69
80.016,87.239,-198.98
19.561,19.821,-197.427
-19.402,16.329,-233.332
77.633,63.596,-232.612
112.539,44.038,-227.092
64.332,-60.17,-215.46
-80.156,-67.935,-234.192
-54.453,-23.672,-237.937
93.401,-78.217,-222.214
105.075,52.771,-211.812
74.954,43.725,-214.06
62.363,23.243,-223.484
35.665,-102.219,-218.343
-67.876,-22.778,-238.558
100.94,-62.134,-192.944
-58.083,58.187,-237.791
-8.736,-45.973,-203.774
-107.138,-50.399,-211.333
48.249,-19.971,-205.068
-40.8,60.346,-219.332
8.983,32.571,-190.657
5.376,23.721,-198.911
-112.254,33.047,-198.626
7.378,-103.459,-234.919
66.451,81.525,-198.858
99.297,40.416,-237.465
-109.376,-36.903,-233.939
40.219,-75.948,-230.644
37.07,27.593,-233.056
-28.322,-115.488,-190.664
18.816,80.971,-197.994
57.28,-16.749,-201.898
-70.936,-54.519,-193.251
-24.125,8.124,-194.984
79.412,49.618,-195.216
88.623,3.3,-230.821
26.161,74.877,-226.438
90.383,-25.29,-236.619
-76.809,-58.479,-200.579
97.071,56.722,-210.71
37.735,-80.775,-237.156
30.701,31.819,-208.975
95.443,-1.63,-199.664
16.036,109.856,-226.453
26.222,31.438,-239.025
-28.25,77.732,-239.8
22.153,-8.969,-226.118
78.347,10.256,-233.238
100.608,73.508,-233.574
-5.682,-103.548,-239.387
-74.493,10.278,-208.653
23.39,45.386,-191.097
2.759,-31.399,-201.078
44.873,70.737,-225.268
5.545,102.556,-237.991
64.61,-46.378,-212.834
-73.829,-88.89,-214.633
-33.897,-102.555,-232.576
-113.76,51.219,-231.711
-39.66,43.744,-229.645
-123.521,17.857,-196.535
-117.373,42.411,-225.335
22.172,8.543,-203.027
-105.888,-29.83,-235.332
-73.193,83.913,-208.724
20.839,-53.991,-231.669
52.119,-74.77,-212.006
109.038,60.009,-236.935
-95.589,21.969,-191.628
-94.499,57.942,-195.073
-25.515,-26.366,-198.142
-68.976,-9.06,-190.029
-15.162,43.189,-207.894
58.316,-102.641,-212.283
-43.619,-45.76,-227.289
77.944,12.249,-195.242
-56.974,-56.914,-214.383
104.468,-59.17,-223.16
-42.179,-114.909,-222.707
46.739,103.337,-206.742
3.322,-33.975,-195.547
88.383,-26.821,-191.467
-91.985,54.589,-230.545
-33.592,88.459,-195.323
-25.98,-83.878,-225.326
-52.37,70.345,-216.437
29.928,-16.842,-205.789
-39.959,-111.445,-209.77
38.468,-75.834,-237.72
115.247,-26.738,-224.325
33.979,-39.11,-226.156
106.389,32.296,-235.309
94.168,-62.618,-194.977
-66.149,-48.313,-239.574
-56.622,-1.835,-224.629
-90.759,85.856,-212.998
-101.889,32.09,-225.509
39.825,75.822,-190.004
65.841,68.586,-216.173
-84.876,-21.871,-206.824
80.478,54.824,-236.481
116.025,8.052,-234.778
46.059,-81.671,-221.596
-9.807,-92.656,-209.89
-118.113,0.525,-237.11
-110.044,-20.426,-218.411
-86.097,-5.187,-236.067
90.4,70.58,-237.216
89.295,49.711,-230.428
94.774,50.147,-206.273
-89.445,-29.244,-235.771
106.174,65.469,-197.164
-84.342,69.722,-222.795
-113.335,-13.689,-220.934
-21.683,34.089,-234.963
113.016,27.366,-230.36
-24.004,-39.472,-220.996
-69.911,-14.468,-220.208
-13.131,-94.095,-216.018
-96.613,-58.267,-192.241
24.183,-112.433,-209.496
4.093,-77.411,-228.491
-71.375,39.686,-192.808
4.766,15.476,-191.834
-54.503,98.124,-197.69
113.251,51.073,-227.677
9.079,122.653,-218.082
29.27,12.516,-212.04
-118.997,12.036,-220.278
-43.409,-47.044,-232.053
92.727,-59.353,-234.76
71.989,-92.68,-198.305
-66.291,-42.123,-228.099
-19.152,50.776,-199.213
-7.525,-14.878,-211.75
6.901,44.254,-193.151
55.48,78.06,-235.611
-1.552,1.56,-192.644
-65.125,18.305,-192.988
97.892,31.918,-206.32
-79.32,9.103,-235.208
-88.234,43.25,-225.444
-72.111,77.32,-210.854
-7.78,35.716,-239.234
-13.764,-115.899,-218.353
-87.735,10.902,-229.933
-52.609,-46.46,-192.99
-78.547,76.921,-192.935
-105.827,61.023,-227.358
43.625,29.425,-200.984
-51.083,80.196,-206.238
99.01,-14.349,-198.994
35.953,-67.628,-224.34
-63.235,10.733,-192.67
-28.378,78.664,-221.582
67.934,22.263,-225.869
43.85,53.888,-196.661
-2.774,36.013,-198.272
0.159,34.594,-211.593
-37.893,79.919,-234.255
-44.84,110.779,-201.637
-103.946,35.413,-222.618
-51.574,-45.09,-215.225
-2.821,44.969,-207.448
94.126,-40.269,-204.686
43.095,-71.661,-208.753
-80.661,45.645,-201.892
27.824,-38.755,-193.314
29.742,7.886,-215.249
-75.746,-36.313,-191.977
116.255,6.429,-220.575
50.523,-111.407,-227.87
-11.97,17.298,-198.799
3.819,-30.409,-213.008
-73.816,-95.464,-231.932
17.512,110.075,-215.582
-31.889,94.932,-225.935
80.481,65.055,-210.702
39.082,-109.293,-199.739
29.749,-117.705,-225.397
-34.915,-107.398,-197.346
16.027,-34.673,-227.339
-59.733,-18.07,-233.268
-65.58,80.315,-233.002
-80.87,27.961,-231.579
-93.493,45.984,-235.74
-50.38,-82.793,-212.807
-85.209,9.089,-226.753
0.236,-45.148,-214.327
43.464,42.642,-209.209
-82.933,-63.049,-192.102
49.106,-88.966,-224.565
47.342,-94.39,-237.192
44.38,89.319,-200.381
-48.953,-42.194,-208.26
-52.233,0.999,-192.039
65.56,-43.421,-222.297
-107.12,-30.322,-197.405
109.086,15.021,-225.651
-34.332,-27.115,-205.734
54.957,50.223,-221.698
-7.093,-122.255,-233.192
-70.592,-32.907,-217.178
-63.388,69.032,-195.836
113.935,22.605,-222.792
-105.819,-35.931,-226.973
-92.634,-4.552,-202.709
26.439,-106.107,-223.499
116.877,17.126,-235.905
-3.57,31.48,-218.385
63.29,89.637,-216.826
-31.399,-54.65,-210.475
19.365,-83.272,-221.062
-113.193,31.654,-225.264
-43.572,61.687,-228.559
62.649,53.179,-215.033
81.164,-56.806,-201.93
35.897,-32.845,-191.919
-12.502,-91.459,-213.938
30.801,98.522,-201.093
112.519,-42.794,-233.221
2.67,14.582,-215.266
67.743,29.399,-231.557
63.683,-37.981,-231.855
-79.099,24.552,-191.007
-113.442,7.089,-222.558
-64.266,-100.386,-213.915
-21.832,-26.528,-195.756
7.237,-53.918,-227.02
-2.332,-38.936,-219.583
70.218,-5.094,-216.5
-41.107,70.801,-228.511
54.881,54.046,-226.278
13.126,53.269,-238.923
19.379,-86.911,-234.271
-85.296,-85.144,-223.503
23.733,88.729,-205.091
-47.195,19.852,-230.347
-10.273,96.571,-224.131
-105.434,38.332,-196.569
49.788,55.892,-216.026
45.237,98.871,-200.136
18.851,-59.941,-224.824
-3.157,28.317,-198.26
-12.74,14.08,-235.247
-21.203,-54.521,-215.604
45.627,-93.837,-227.766
-84.019,-63.333,-229.188
75.374,-55.814,-236.345
-33.011,35.761,-215.961
35.739,112.885,-198.964
76.32,20.539,-208.258
-25.31,-94.706,-199.281
46.892,-14.701,-236.126
6.59,-18.302,-203.799
60.821,92.315,-209.187
64.636,-32.34,-216.047
-15.691,-96.793,-198.286
25.404,3.575,-202.902
-54.11,-34.937,-205.874
39.855,106.554,-203.361
40.086,-106.378,-220.076
56.374,15.525,-217.123
-46.664,-7.548,-200.728
49.926,-28.844,-234.475
54.229,-32.679,-200.528
-56.584,-70.349,-194.87
-48.723,77.412,-205.027
-80.622,43.537,-195.921
-93.142,-26.66,-215.639
-13.418,27.541,-218.258
86.572,33.664,-226.931
-10.31,-9.997,-238.664
-24.911,-32.973,-216.86
101.475,-55.843,-238.365
-64.801,-37.161,-208.906
-107.301,-30.982,-238.817
62.357,97.336,-227.964
-36.507,-43.299,-228.209
55.553,-15.758,-200.416
-95.13,-2.244,-235.79
96.15,-79.744,-213.52
-7.579,-13.648,-237.595
-63.179,-93.174,-230.945
-124.193,-3.911,-219.008
95.521,77.661,-222.428
31.287,-8.372,-221.503
16.622,-77.102,-192.698
-13.113,68.998,-190.97
-39.415,8.656,-193.628
-52.771,23.533,-225.798
-43.464,-13.227,-213.161
-113.669,6.074,-229.23
45.051,-9.668,-192.431
-84.443,-79.469,-203.087
-24.431,-69.958,-236.238
16.475,34.371,-234.578
-5.791,34.185,-204.347
-58.128,-104.105,-216.204
96.069,30.052,-208.116
-114.242,-33.996,-223.699
34.299,-30.482,-223.856
6.61,-65.775,-231.457
43.177,101.098,-223.776
-20.195,-68.829,-209.542
-41.033,-25.566,-191.965
-26.425,-50.277,-206.971
-95.989,-71.672,-196.268
-6.618,-47.623,-230.605
0.61,-43.708,-201.06
-113.605,0.367,-215.358
-64.839,-20.676,-193.98
85.583,-21.599,-225.041
-65.539,27.095,-217.098
100.241,-70.632,-221.708
-71.478,-100.824,-196.87
-111.794,-50.048,-199.737
-7.535,-10.225,-227.781
-40.681,-85.477,-237.943
38.992,62.408,-221.2
-52.425,-76.371,-221.32
22.335,-103.321,-191.775
-23.585,28.281,-191.139
-9.83,119.422,-214.923
-25.353,-24.346,-218.979
96.143,-68.045,-222.254
-120.394,16.156,-234.513
-61.241,-31.383,-216.411
-41.632,-39.922,-196.163
-11.412,-99.322,-217.748
38.339,103.346,-210.836
-5.603,60.019,-195.925
-107.3,-18.903,-209.305
89.042,-84.996,-227.152
-4.413,-124.637,-195.536
91.759,64.072,-216.746
-89.057,53.677,-230.592
-61.976,5.629,-190.655
-50.521,-38.905,-227.655
-64.327,-99.08,-211.914
-60.734,-39.514,-216.168
-62.917,83.687,-237.575
-59.08,-50.687,-216.404
72.861,93.452,-194.587
99.813,1.46,-226.783
-102.597,2.173,-223.835
-108.864,18.925,-213.068
103.211,23.068,-210.963
71.187,-100.16,-239.929
-72.591,80.594,-206.808
-85.435,-10.125,-231.526
37.114,118.402,-210.825
-0.325,28.148,-228.225
-37.017,32.545,-225.066
-115.321,-31.392,-193.847
61.93,16.841,-236.973
72.156,9.121,-205.594
-91.108,-20.882,-202.936
51.599,-12.273,-195.128
-9.814,-68.942,-221.384
65.319,-3.336,-224.308
-86.854,48.317,-236.582
69.48,-5.852,-238.083
56.357,12.909,-200.845
19.974,-58.979,-231.544
-61.932,11.1,-201.195
23.039,-120.625,-224.665
-68.289,93.971,-199.908
-19.79,70.576,-228.928
93.696,-27.803,-217.496
-82.56,-54.19,-225.699
25.998,-38.377,-228.677
-96.718,-51.608,-196.955
33.992,-104.929,-216.22
49.408,-66.746,-214.184
82.547,-55.618,-212.295
50.119,-75.287,-211.907
29.204,-53.618,-234.165
-12.028,-100.868,-191.135
54.237,95.442,-208.962
57.517,62.641,-192.511
101.789,50.556,-196.654
104.536,-55.481,-233.912
-111.972,32.288,-202.307
2.95,-119.211,-200.494
90.556,-0.909,-219.683
88.648,-3.885,-212.6
-84.465,-12.275,-209.046
-29.539,103.681,-208.481
-12.566,-66.437,-226.416
27.966,-8.412,-225.752
28.951,-52.386,-238.205
-26.204,-112.758,-203.965
-35.107,-98.243,-207.825
-7.283,41.257,-206.929
-69.684,5.31,-209.804
-15.52,-58.493,-235.266
-40.3,-35.48,-218.455
18.539,-8.297,-214.259
-74.052,84.245,-212.732
-55.982,72.885,-214.427
45.37,32.33,-194.21
-11.137,113.998,-208.679
-20.331,-21.633,-223.864
65.612,52.865,-232.027
75.114,46.612,-229.344
113.405,-49.218,-211.954
-96.024,34.011,-231.394
-68.091,92.179,-227.899
21.636,60.234,-202.806
44.686,-110.208,-197.054
4.956,-118.568,-204.675
-46.828,-82.528,-234.59
-76.624,71.442,-230.053
42.857,-33.837,-217.223
36.964,-57.884,-214.611
-120.429,26.947,-198.764
-33.856,91.596,-194.405
45.374,25.57,-227.704
-1.801,-57.224,-199.637
-53.348,-14.32,-231.837
-46.758,-94.494,-238.555
-83.27,19.17,-237.521
60.98,-34.784,-229.359
70.569,97.296,-220.606
48.97,76.936,-212.342
35.981,-46.948,-209.811
5.21,-60.066,-228.984
114.029,9.836,-217.434
-33.365,39.806,-228.725
77.462,82.483,-217.014
-51.496,78.62,-233.47
7.941,-58.185,-200.125
55.634,-86.421,-208.063
-18.901,93.648,-202.057
-15.082,123.641,-206.555
-32.087,-114.268,-224.052
-110.004,50.3,-227.463
-100.474,-10.636,-206.295
96.912,-39.189,-232.695
18.6,-51.232,-203.716
65.55,-94.348,-232.19
57.231,-63.301,-225.069
-10.537,-58.32,-199.066
18.878,-39.505,-194.33
60.352,-52.14,-195.077
98.316,72.426,-211.61
-63.411,-99.309,-222.211
79.169,-75.756,-236.614
-58.996,22.351,-190.794
29.683,-67.234,-209.147
1.863,-24.239,-219.965
65.34,-72.161,-190.341
-31.596,86.014,-214.62
44.946,51.298,-193.391
119.103,20.755,-232.673
-119.711,15.646,-227.502
98.272,7.365,-221.399
-79.593,36.288,-236.051
48.028,-78.579,-219.914
-61.145,27.323,-198.18
19.07,-94.894,-231.273
83.313,66.573,-208.778
75.355,-26.744,-202.23
-66.089,-72.548,-217.285
51.797,-68.948,-221.348
23.696,-19.202,-211.98
-20.23,-84.089,-201.501
-36.989,-119.147,-228.765
-24.523,18.808,-201.797
72.613,-85.92,-207.833
31.59,31.356,-229.924
68.571,-63.614,-194.322
-45.388,-49.875,-215.552
94.927,-52.31,-228.617
-90.788,74.749,-201.725
101.459,22.13,-231.622
6.118,81.734,-203.515
-42.43,-93.697,-195.884
16.129,27.368,-193.046
-6.46,13.995,-235.213
-107.061,-47.582,-200.417
2.684,97.408,-239.274
-69.915,-24.283,-231.896
-114.83,8.388,-237.975
34.66,115.458,-192.499
66.573,-92.458,-204.08
-13.123,-68.848,-194.101
-109.871,-1.69,-222.417
9.056,-102.638,-217.313
-33.232,37.012,-234.379
-90.723,-49.175,-215.238
4.284,-19.725,-234.649
99.743,-67.602,-220.139
-10.417,0.013,-225.447
99.172,-27.038,-208.349
-31.88,71.13,-202.657
-0.432,-78.861,-227.835
83.791,-3.925,-194.763
42.677,10.01,-200.985
100.771,-3.552,-212.131
-86.342,-56.833,-233.031
-58.33,-108.369,-198.204
105.511,49.338,-192.296
-41.173,2.174,-212.46
-20.862,83.679,-233.983
-3.416,84.025,-233.354
1.594,73.312,-230.039
-81.762,-2.365,-208.488
46.409,72.402,-234.082
-101.914,-22.728,-218.796
104.812,36.935,-226.565
12.875,-116.159,-196.75
-8.42,-94.755,-239.492
4.042,11.812,-194.576
-26.392,81.964,-195.418
-38.671,112.662,-236.375
-12.237,-37.97,-237.607
-76.741,76.788,-212.025
2.577,109.358,-198.668
61.507,102.348,-235.462
-83.842,-48.79,-202.22
-54.877,19.803,-237.688
15.599,114.939,-198.728
-1.62,63.496,-234.954
-39.342,26.678,-212.251
13.959,71.142,-217.208
52.269,-63.385,-239.541
33.419,-40.485,-231.724
-41.89,-28.754,-211.896
5.07,-41.109,-195.349
-70.372,5.528,-190.817
-69.646,2.169,-208.532
54.317,-36.166,-221.964
57.475,-31.516,-232.102
-51.514,-65.712,-235.733
-57.664,104.421,-210.467
-23.584,26.704,-200.904
97.285,-51.322,-234.772
22.904,-43.946,-195.808
-51.346,91.913,-199.497
58.282,55.769,-228.46
46.334,-32.302,-227.719
73.655,68.045,-206.518
-73.358,-36.795,-234.726
-103.572,-33.457,-192.134
-46.956,-50.947,-212.522
56.768,5.462,-191.819
99.084,-6.73,-208.366
40.015,0.24,-239.358
53.685,-48.476,-200.552
-69.857,64.45,-218.107
40.937,72.942,-217.462
-45.743,-75.671,-191.282
8.088,-47.467,-238.603
36.026,67.789,-206.879
-22.925,-17.968,-197.339
-13.732,-67.772,-207.854
96.985,-27.531,-237.075
-99.475,-56.382,-225.3
-68.333,-92.099,-234.854
85.614,-82.597,-234.168
42.072,-102.903,-208.756
-82.81,90.294,-229.965
55.895,-55.23,-236.544
-76.089,73.034,-233.172
-70.551,51.625,-198.94
-61.529,74.174,-234.449
19.609,-13.98,-236.958
-10.758,122.396,-196.45
-54.746,-89.217,-235.412
74.767,99.633,-238.315
56.081,104.856,-226.988
-30.444,-73.339,-194.567
74.95,28.772,-212.812
29.361,-1.068,-233.9
-10.681,-13.518,-229.167
-11.377,-85.1,-230.236
92.496,-17.42,-194.418
98.226,-55.424,-207.551
-50.159,-18.244,-215.211
-5.927,47.627,-219.818
87.464,32.407,-200.645
57.109,-92.153,-199.939
29.045,87.919,-225.929
116.808,6.186,-214.468
26.713,-108.116,-204.123
89.697,-86.341,-209.066
-53.597,-95.092,-238.379
-48.096,86.91,-231.413
-33.88,-23.0,-222.178
-81.007,6.022,-229.295
-62.815,-16.373,-216.781
-9.951,41.56,-198.795
-98.748,16.629,-207.713
108.583,48.556,-235.912
28.005,-29.49,-226.487
-105.536,19.012,-238.021
75.786,37.349,-220.015
-65.978,-84.071,-201.125
8.779,36.534,-201.475
-22.726,-12.531,-216.973
-97.339,-43.223,-195.687
-14.768,-111.548,-222.509
-2.631,11.836,-239.234
23.228,-1.592,-224.303
123.22,-11.254,-215.908
-31.557,27.844,-226.001
33.995,113.906,-226.553
-27.63,66.769,-206.998
-90.389,-75.415,-228.942
-41.273,83.637,-204.057
-85.404,54.413,-197.766
-61.948,12.525,-211.868
44.262,-28.75,-227.648
54.176,-27.91,-234.533
18.126,86.867,-227.528
-4.427,119.0,-208.922
-112.04,-51.34,-214.845
5.985,78.698,-211.093
70.505,-10.814,-224.441
-10.25,88.677,-207.465
-16.468,-21.352,-196.784
-30.865,38.939,-239.076
-42.703,-41.466,-204.217
111.663,40.014,-190.282
-60.464,-52.298,-208.244
-35.92,83.898,-208.363
-26.706,119.283,-218.228
93.935,7.804,-229.054
47.104,-76.612,-226.947
-39.328,-88.28,-239.178
28.824,-34.873,-238.141
-37.996,67.874,-197.878
-109.217,34.054,-213.743
-41.213,-110.213,-210.253
-98.996,-40.949,-218.706
-38.318,-72.245,-235.16
-8.476,68.593,-206.281
49.219,91.586,-202.846
52.33,77.476,-220.597
-45.104,96.039,-211.767
-76.117,59.427,-202.637
-104.972,-33.882,-211.283
42.915,57.681,-210.893
-72.67,-14.193,-233.745
-106.891,-40.135,-215.364
-88.568,74.307,-229.845
-61.37,-25.801,-237.03
15.128,-96.625,-211.09
-111.295,46.437,-202.077
-81.074,-49.104,-217.071
7.24,80.358,-234.486
78.712,-3.097,-193.549
26.399,7.374,-228.112
62.256,-47.137,-191.257
33.206,25.029,-213.463
-68.664,-62.028,-209.306
-77.081,-49.065,-237.348
-114.968,-5.587,-213.058
-76.979,-94.234,-238.058
77.897,94.911,-214.538
103.238,-31.229,-201.619
60.544,-26.639,-196.611
-29.839,-118.64,-223.319
82.62,61.093,-225.034
-52.414,-47.569,-203.564
-29.374,78.007,-224.378
-57.135,-61.502,-205.252
43.58,55.32,-221.647
25.193,-36.416,-200.714
-17.35,-79.864,-224.895
-87.094,29.994,-216.615
-25.764,-9.076,-211.208
28.584,14.794,-225.905
-16.974,-98.88,-231.742
-18.663,-14.558,-215.409
107.894,55.555,-236.388
-93.335,-78.178,-229.415
111.321,-12.35,-199.468
88.103,-39.778,-222.828
-39.179,-28.056,-228.083
-100.364,4.013,-230.5
23.868,108.671,-231.754
-76.769,67.993,-198.625
94.092,-62.053,-216.89
89.553,-32.97,-225.865
4.427,15.663,-232.409
24.884,-82.345,-218.437
7.748,-99.459,-233.954
-77.864,-93.618,-222.031
-24.046,121.862,-215.938
78.968,-4.188,-210.008
-32.259,99.638,-239.09
5.568,6.587,-203.11
15.568,-79.994,-213.492
-6.745,-8.352,-211.944
-58.46,-106.026,-224.402
-4.433,39.362,-202.224
67.505,78.613,-205.799
-57.006,98.313,-235.019
-20.742,36.083,-199.983
-90.769,-57.86,-207.528
71.06,-31.048,-231.615
18.888,-53.113,-210.558
21.343,-107.804,-203.745
17.965,109.103,-213.183
13.459,1.14,-195.734
38.29,-79.982,-211.066
6.52,-14.977,-190.998
122.599,8.005,-213.994
39.659,-1.962,-196.34
80.951,24.936,-193.958
-15.505,-63.022,-215.602
121.498,10.573,-221.507
-63.617,-20.376,-224.771
-29.698,7.849,-220.839
97.94,4.561,-215.926
21.822,-67.784,-235.692
17.922,-99.123,-196.218
34.545,-36.501,-201.519
-106.962,63.954,-236.844
-36.918,103.318,-229.154
-77.549,-71.344,-226.268
32.873,-33.338,-210.313
-35.828,57.47,-217.516
-45.241,94.296,-233.841
-6.338,102.991,-202.74
-116.988,-5.143,-198.074
20.345,-117.27,-202.815
-3.576,29.192,-209.877
-39.721,57.42,-203.541
72.347,-67.177,-219.847
75.951,-98.625,-201.004
103.69,20.975,-222.363
1.108,-95.577,-218.505
73.116,101.34,-205.887
-48.245,-4.62,-202.605
-60.534,71.008,-201.624
-68.578,70.955,-226.256
40.407,58.274,-230.795
22.588,28.283,-196.517
43.481,-92.471,-210.91
36.439,-117.326,-209.686
36.801,-84.173,-213.217
-70.981,76.011,-199.027
-54.918,53.295,-219.812
-41.24,44.156,-225.648
-95.319,-16.332,-202.878
-25.482,-48.781,-224.11
-102.311,49.176,-190.31
4.758,-41.376,-234.948
30.681,76.762,-196.368
40.269,-32.4,-194.135
-116.433,11.169,-219.4
91.459,15.867,-226.716
2.446,-57.216,-238.513
38.359,-25.045,-226.279
-9.219,-91.375,-237.604
13.62,-18.366,-227.933
-20.839,-66.07,-230.175
34.542,0.066,-218.197
66.591,63.183,-194.849
-97.705,65.401,-191.444
-4.716,104.379,-213.761
10.363,98.391,-192.199
81.201,-59.588,-233.52
108.025,19.975,-225.138
-18.559,14.962,-227.915
-55.684,8.516,-196.774
-96.14,69.45,-203.208
67.02,35.076,-192.728
-29.12,-40.765,-227.647
-7.894,-50.122,-234.391
-39.953,-7.883,-219.386
-90.371,-72.855,-190.922
-43.194,20.337,-202.865
81.45,48.264,-203.982
85.605,-31.133,-206.6
-92.365,-25.776,-238.384
11.241,-101.766,-200.279
-16.349,-10.227,-195.649
-2.178,94.853,-209.102
-42.655,95.785,-209.795
53.563,76.213,-197.573
34.334,-106.006,-196.279
-39.899,104.414,-206.694
30.292,118.771,-217.402
0.892,24.042,-197.855
-9.833,106.391,-225.783
-19.513,75.686,-239.21
91.705,78.122,-191.854
32.501,7.302,-236.628
-3.812,87.097,-233.985
69.513,43.865,-214.988
87.993,27.45,-234.47
96.854,12.09,-235.321
-25.781,-43.833,-239.83
12.846,-0.72,-218.016
-45.173,61.678,-236.902
-8.992,-18.036,-214.284
68.942,-60.971,-214.46
-85.958,-23.617,-217.538
-4.83,-97.561,-226.242
120.562,-15.659,-227.691
-59.125,93.224,-237.017
-56.867,-70.392,-199.758
-106.923,18.497,-221.27
-75.492,34.724,-237.38
-68.05,-80.486,-219.95
31.795,-57.235,-237.676
-88.29,83.704,-201.029
-56.679,57.225,-199.109
-115.007,-17.885,-206.247
52.186,-56.32,-202.95
45.663,-110.006,-221.746
-65.538,16.433,-232.913
12.418,-112.828,-213.751
-87.512,19.695,-216.201
-64.746,-104.36,-207.88
-48.567,93.84,-231.336
-34.413,-21.234,-199.471
-66.121,3.175,-196.602
45.742,69.794,-229.148
8.658,14.763,-212.667
110.834,-52.87,-197.941
96.555,64.46,-225.765
22.391,76.594,-217.532
82.415,81.973,-216.995
-13.126,84.399,-214.422
16.096,-104.809,-219.433
88.704,44.868,-215.51
-94.764,37.802,-196.053
-8.072,-23.558,-221.288
-45.248,111.271,-208.552
-51.49,-101.968,-203.9
51.441,-4.146,-204.316
-39.696,10.234,-200.064
73.15,-38.237,-203.251
-112.143,-0.847,-199.177
28.291,13.091,-202.151
-102.573,44.947,-223.019
-28.51,-99.865,-226.994
-21.417,13.186,-209.486
108.97,-9.048,-229.837
73.008,-90.371,-234.825
-38.679,24.451,-235.682
121.975,-5.317,-227.971
-73.995,63.67,-217.423
2.777,114.606,-204.832
67.114,102.122,-193.195
27.437,-4.029,-224.698
-57.494,-67.777,-207.343
-1.418,-32.415,-230.006
-70.068,-84.762,-197.068
101.236,-40.305,-210.609
51.121,-2.063,-217.591
-112.753,25.004,-193.743
62.682,13.823,-221.444
90.08,85.034,-201.661
-91.162,-52.119,-203.272
-40.176,-101.17,-191.187
-77.997,-95.667,-206.829
20.504,-52.255,-231.41
-43.694,-110.368,-231.357
27.499,-83.492,-196.169
6.96,98.748,-222.5
-3.154,-35.921,-214.415
80.833,-30.889,-218.916
38.342,-40.104,-229.195
-47.213,-36.982,-232.474
-38.833,-66.885,-201.138
61.484,64.129,-232.41
-32.343,110.078,-234.389
-59.334,-86.214,-190.025
-113.121,34.409,-220.29
52.78,-17.656,-225.252
16.77,-80.499,-223.795
70.637,-25.846,-210.502
-103.924,27.255,-215.751
40.663,66.936,-213.324
-92.523,36.064,-191.041
117.753,37.065,-231.329
48.747,108.864,-208.72
104.299,-50.338,-199.093
-16.422,74.299,-236.533
-62.165,-80.978,-228.094
42.877,-35.545,-215.85
-27.84,-111.313,-237.724
45.439,95.109,-198.481
25.543,-2.692,-232.891
11.339,29.484,-200.306
-17.81,67.066,-215.325
47.453,-35.602,-193.918
22.716,-16.286,-209.472
-1.548,38.6,-193.155
-29.373,-58.832,-211.079
77.836,5.811,-224.383
80.165,84.417,-193.134
-30.7,55.67,-217.635
20.045,45.411,-238.564
-28.565,91.968,-202.861
-91.846,70.643,-214.132
-64.249,95.456,-218.074
-120.281,7.382,-212.413
79.331,37.814,-227.486
-9.359,105.433,-210.307
-82.218,31.23,-227.549
-9.82,-101.085,-235.575
53.972,-94.622,-225.099
79.608,52.882,-221.46
4.846,-65.74,-216.146
57.936,102.438,-214.682
-43.386,-64.438,-200.339
41.762,-101.636,-191.356
-54.721,8.086,-231.612
70.43,-32.126,-232.689
-32.446,99.216,-224.807
40.235,53.589,-203.634
-75.137,20.675,-230.307
-7.125,-28.023,-216.477
-82.347,45.01,-239.117
-76.667,33.008,-222.081
77.991,-72.054,-206.082
-50.105,-81.138,-233.877
40.045,-53.88,-200.439
-94.673,13.564,-205.043
87.075,-51.26,-233.672
-5.914,109.251,-225.878
93.442,51.913,-205.229
-65.41,77.797,-235.853
95.081,68.97,-225.542
-84.646,-72.144,-216.353
99.51,67.547,-207.4
63.895,-18.002,-206.42
-2.953,-123.675,-198.3
35.427,-22.862,-205.651
-77.92,5.561,-210.491
7.281,17.34,-208.944
-102.012,54.964,-226.561
0.728,-40.075,-213.976
-61.04,-56.673,-203.572
-58.521,47.781,-236.306
26.651,-98.131,-220.471
-53.399,-53.797,-209.715
-88.712,-58.278,-238.5
-48.926,-12.02,-216.338
3.207,-43.957,-222.66
9.763,119.559,-216.939
